id,Price
9245,6520
204,5828
10646,14207
4318,27858
14810,31125
10743,4218
16842,9024
11761,23746
4706,13971
17428,11768
7388,5298
1471,14465
827,20338
8764,23851
4819,17397
14949,8933
2544,10056
13445,7792
11751,33781
5619,7746
14274,7321
11197,4330
9310,14930
12660,6982
12097,18903
2421,10349
13778,4941
16722,27122
18966,12488
8212,16667
5446,10714
14856,7142
9466,16505
12137,13849
18150,24985
15162,16688
12793,11274
18912,23939
13098,13033
7002,4474
8405,6244
1900,4224
13510,8504
16847,10387
4704,11775
3275,16433
17640,8702
18086,20328
7848,3038
8713,5638
10570,11186
3910,3287
5848,23445
17162,8304
5796,13492
7794,15251
11404,38952
4,13986
16012,2845
650,57605
318,9310
4871,19408
14423,15993
8134,13238
16585,13229
16314,15490
4570,17026
18860,3846
17671,13492
14194,13182
8099,40174
16326,12105
17121,8693
15901,6231
9309,43369
1222,32778
13693,5417
1965,2856
3203,17989
2006,37057
2198,6203
11707,7203
5386,8738
4997,31996
4255,38757
4608,51210
8107,23883
8471,12161
17693,29778
17161,23849
7563,3864
11554,69934
14481,6468
1750,15910
4590,67479
16903,8813
12883,5393
5297,26007
9218,13821
11723,10456
5450,5859
6995,24980
1069,34820
10316,17388
15725,11443
16217,15240
8318,7174
3028,58518
10738,16826
15255,22349
3363,4405
147,10154
7129,5131
18571,7711
7968,15561
6197,30021
16079,35175
3649,19974
9868,25862
8298,29091
14434,4791
12610,13938
4268,13294
18324,13056
14025,5857
6815,23685
72,44667
15976,31543
10389,11240
5966,8001
86,27301
11738,37236
11803,11023
14738,18142
15430,29333
15026,6968
6857,10369
10255,27291
18576,11397
19072,8004
2038,9665
3198,11392
7614,23947
10422,5761
3798,27084
11683,4249
18469,34371
4086,6655
1231,7720
4060,28283
17238,10293
5531,18903
3507,25046
1522,3975
6887,38621
13764,6579
4102,6317
16110,11538
1657,38256
10091,8106
1581,5679
13193,24336
6532,17445
11134,14721
9891,3891
13796,13105
10952,10720
3111,3146
3106,25724
18736,5452
6385,1724
10249,4793
16265,8643
5782,23423
2160,8289
4858,11962
6946,11546
389,9935
8701,11788
17629,17479
9629,8362
9016,7979
11820,9460
5677,12727
702,7974
2587,18168
3672,2812
10226,2714
4720,9785
3985,12100
17726,7767
4920,31268
6459,55437
6732,7439
14788,21420
12016,3530
15307,6422
8237,8131
15669,25923
18289,8671
9602,27783
18226,36583
8548,5331
13861,1466
5513,8383
9173,20838
6484,15777
6194,7367
11772,28093
14283,8638
13656,8889
14680,29729
5930,7361
17156,7721
7424,9616
6499,10458
14378,11418
19099,2895
16799,3120
1037,9470
15736,24197
3477,31785
1461,4982
14995,3382
3665,4607
6871,11357
12121,5350
10827,39626
3148,13866
13316,11236
745,9220
16210,9886
14955,6162
11059,11294
7837,19590
5788,4841
9467,5148
6063,12421
14576,12338
6114,16136
16009,23801
14369,14930
17413,14852
6240,6067
10796,11258
5420,13463
18513,16284
351,9921
16184,9639
2578,26868
1257,1309
17799,12534
3929,15765
17104,26957
754,9267
13848,11184
14469,3574
4333,9829
1645,10999
10450,6211
10480,12934
9657,7757
18669,39317
4076,22448
2350,21780
5348,4614
5132,16351
1235,3430
14731,7351
8685,19323
10579,12446
3069,27665
18585,4171
13386,8097
17310,42341
18755,15910
14887,11767
17877,19229
12407,39456
15506,3306
17734,10046
649,9886
15861,6707
17228,7078
107,8570
18895,13113
13300,14930
232,29623
2886,33792
10758,11883
7020,22419
7708,6819
11445,30132
481,55063
17083,23338
18956,7518
17106,11326
13428,12570
17151,12785
1156,9123
16148,20903
16414,19548
8119,17256
15548,12912
7084,10689
977,39146
2389,18377
8683,27615
5339,1166
13235,40144
13051,10719
17050,13390
8661,10465
1454,6062
13668,25362
16724,23552
10083,5648
6609,7262
11922,44335
13982,9543
10795,29216
2725,26378
11836,57120
18002,2916
19067,6379
18949,10892
16361,12828
8006,7996
11699,37202
8102,6210
6716,27501
7006,26168
5465,6307
12550,26183
12531,26672
10223,5377
10146,5495
18465,17770
16926,35152
5215,10468
15439,4325
11667,2834
8093,4298
5340,8452
1658,10732
3795,22051
4301,33669
2843,21157
10938,6473
18326,25922
8513,5982
5431,38509
4463,14488
310,8491
15447,12488
5314,32134
17022,21323
8394,5854
6684,7700
9102,25412
9234,4527
7738,12132
18913,8948
10844,10571
12844,10473
15742,749
18579,11674
5026,2334
14458,4434
6115,10609
17348,66626
10373,16248
13850,44545
14057,3154
7605,10933
5510,12971
2087,28896
5929,3074
3051,4100
1286,11357
9668,14528
3432,12634
15317,16824
1546,13105
12222,40642
12039,2334
8756,6786
19232,6401
11653,8882
4354,13922
3560,10011
123,1494
3257,20019
18079,8325
5407,18719
14189,39647
982,17908
4680,10260
10737,16354
14711,3382
18098,8794
14501,9983
10634,13814
3591,8360
14455,23552
14681,12226
5027,15808
3485,4863
1893,9542
5894,9962
12148,10756
9861,11210
9821,33935
14313,7847
16916,14601
15395,10869
9554,14123
13980,28565
14227,24468
5319,39721
5752,10239
15108,11880
9398,6390
4624,20841
14869,4614
2485,20807
4466,15119
859,4724
18316,19324
17869,22054
1021,11927
14697,11852
4986,35957
8968,5173
4649,29230
10687,6081
16222,20992
4837,4647
6754,8139
5941,25769
10806,4901
1174,9667
11923,10123
4683,6440
9527,4134
14850,5388
1960,9537
430,4210
4712,908
11187,17107
14117,9292
7622,2551
14230,7015
9476,4195
6005,11714
14558,36040
15131,41180
15486,50296
2743,10274
2864,8169
2560,32150
4664,3970
15769,23552
15414,5815
14404,8644
7887,2567
986,4334
17511,13670
17659,36583
15093,36619
5449,9573
2210,12657
10974,9989
9528,8790
10878,6134
11532,7093
9445,2167
15546,15547
13952,22075
13479,4085
6027,15886
5994,39570
8344,12127
5480,16157
11100,9138
1086,10644
1518,5430
14062,2549
7107,1714
15542,23849
16775,6510
7143,68163
4395,9633
12259,18056
8435,16529
4239,7680
3960,5973
4272,14069
14143,36137
10095,11656
6787,10412
14904,10113
727,6024
3375,23767
10162,65895
2617,14146
6837,28305
8969,5488
5194,2758
5036,15643
1851,4900
2269,21685
8705,6099
785,10798
10970,1836
12838,12934
17993,4463
10007,3975
13354,4263
5192,32825
3660,5415
16368,11145
10755,7686
970,2825
15199,28379
7402,10944
10808,14897
18453,17206
7319,12258
17044,16102
1346,9629
11056,3276
1438,3752
18838,5868
4761,7092
9788,15602
3632,11767
5524,21726
1335,8461
14787,10926
9700,13854
3467,36161
17190,13633
14644,15936
12087,15239
11484,10527
9914,9469
15245,66071
14811,7287
6500,5800
1415,13459
15374,11929
375,14830
14643,26182
4909,21536
3600,4967
2491,6956
3376,12869
9926,7318
3608,10432
12642,16579
1151,7230
178,6608
13967,8075
7603,35956
8481,18387
10370,25231
3083,13781
18374,6128
15101,6472
12876,9084
16063,9761
15680,11896
9934,14353
10787,7140
7820,30802
15136,5536
2543,8024
1508,12432
14541,14022
8740,20980
2567,32123
177,9325
17382,6186
4642,4878
18662,7852
18975,26992
10496,7142
11337,5394
15480,16005
18188,5770
3139,6892
11579,8975
6527,7441
10850,7617
12326,12205
9326,7865
15798,7798
11589,32755
11212,9392
2652,15022
10221,41489
17830,4230
4348,14047
11950,13062
15750,16929
16761,15512
2596,31611
13125,11916
2610,5040
17478,38760
14232,24202
9594,10757
18263,6366
5146,10689
10677,16725
830,4824
3988,4633
330,6107
6311,8176
11880,42768
8015,7234
11254,15769
17299,13538
14370,35608
19179,31538
18534,20661
8220,11853
11911,1166
3958,7589
17631,4812
11942,30877
16976,16191
5358,22109
18378,14285
2249,22442
12488,3925
13713,5213
2126,12829
6019,1695
16362,12314
18599,32554
15119,7532
19056,42510
10877,13060
12350,6291
14046,12034
15347,6667
1253,39576
14045,3602
654,14380
11462,14425
4845,2875
1863,11727
9274,41026
7185,34201
8898,4167
8026,10918
10071,16240
17138,12018
2870,5490
6533,22119
16541,15115
5551,22444
15010,13071
14341,3667
1810,25506
14116,3322
10706,5486
4942,9580
9836,7868
2119,5321
14714,15399
17318,4452
1664,13712
14719,4883
11147,15202
5049,11565
4382,36389
18350,2189
5787,4878
783,28450
4298,25267
13344,19232
6373,20504
7144,27439
3899,8827
9975,24285
5984,11262
6677,16298
995,9476
15728,11332
8397,12919
3163,33079
9595,14264
16180,5786
7991,6105
5629,10926
1632,7466
12559,14246
824,769
18189,21379
18536,13145
13380,21136
7292,14828
1304,9448
10233,21427
604,7407
3791,17860
17314,5922
4769,30789
18243,19412
17927,4956
16105,6291
10525,9024
4926,18243
10418,3621
17932,27540
6125,9712
12335,7177
7009,10514
1175,9176
9552,6177
17345,14721
5600,20559
9511,30072
18812,32992
1291,4412
1371,14976
3252,15015
9536,25962
6493,3969
14319,8451
9148,3084
18946,24932
12115,11191
2177,14683
5680,16883
6813,2577
11734,21244
11013,24608
15170,11814
4012,11673
18690,2714
17120,8115
12717,14744
3393,7096
15793,26944
2649,5051
13587,3602
3873,11309
16641,9186
15167,14618
10704,11462
13469,3040
16568,35962
549,8361
10183,1950
4437,11336
12936,14641
10656,35255
6880,26762
8427,12677
9204,5208
6913,18903
2839,9963
6964,12361
13381,9640
14782,6913
7939,15759
4538,16432
10032,5342
17548,10468
4621,8928
19101,5964
4107,11713
2162,9937
5363,21503
9036,34758
6140,10155
7326,11212
6295,16217
4586,3975
14747,12576
14026,9108
11592,16955
2971,26272
12698,9489
9060,15437
1598,7149
14185,6055
2641,38797
8340,28792
15418,16900
5474,6020
1173,11575
13294,13304
12711,18139
4369,2334
18511,22939
7268,11328
10902,6183
17272,19362
1442,6076
337,19013
2324,6210
4961,6088
19154,8601
3601,15449
11135,15561
19163,3871
12648,24825
13297,15565
3029,14179
17035,812
17814,13378
15264,11670
1245,19665
7489,8446
5806,11366
5860,22012
7332,14627
15912,27760
4530,43387
3605,6583
15840,11434
15176,27629
2837,5154
6580,12397
3210,12396
7311,12540
5784,12289
18204,5209
7417,16129
11706,3047
2577,1682
2766,15771
7893,13587
3351,6210
5808,11642
9918,6846
3834,34248
10849,40874
6522,2563
17457,13636
17248,11268
5952,3616
15690,16132
7637,11475
690,13654
9620,3084
6519,10612
10312,29163
1383,28360
5515,15649
12634,17639
13490,8340
18645,27263
5998,4347
6361,21355
13455,13743
7350,10352
13123,11710
5187,20407
1724,10624
15808,22693
5082,9666
4359,4661
10297,3632
3651,25838
15601,20943
9775,5524
6858,39317
12414,8761
15704,5338
15150,1705
2424,8667
15942,3601
9748,16900
6025,17859
9135,25138
253,7983
15172,9049
7737,16022
16415,4755
11912,6435
122,6772
810,6412
15754,22728
13330,65293
16524,10430
5437,6866
18591,1657
14853,7315
5247,5335
7406,19177
5657,6109
7288,12261
863,11504
2937,7257
10343,9939
18092,11570
2887,1407
18961,11294
15500,5078
5650,26909
3179,42075
8251,28554
7479,27940
10515,26731
3716,15607
10510,7604
15956,24919
18971,3497
7126,4691
9787,14462
12094,4225
14249,10378
15236,9623
13327,749
6382,7341
18871,1647
2336,4412
4194,2939
6099,8194
3740,8601
4356,13681
5014,6875
8748,12873
9259,31482
13795,6428
11908,37299
11527,5447
8815,14306
9916,8627
1491,5537
16632,23430
11713,29703
8611,11401
5427,749
9436,12216
7224,13794
10715,26755
9,23051
3417,7642
3431,8622
1299,54204
9643,10916
15444,8604
11133,25650
15879,24967
11253,7059
15383,12524
13555,3400
10774,1585
12465,16586
15606,7516
18876,5415
17852,32541
10543,6810
11887,14014
17579,4496
3206,19716
10123,1723
18268,6737
813,9500
18495,14164
6310,4142
13172,11892
11204,14786
5156,10763
13408,15160
9965,6107
4963,11797
14085,12927
19224,27672
11053,8211
10794,14910
12122,21419
16270,32671
3054,20010
7239,25941
6681,7035
13265,68896
10731,16806
17338,5492
6789,4012
205,24400
6940,13368
10030,10268
217,10616
10824,10732
16772,1494
748,11835
1818,7151
12575,27701
10423,80209
18015,9176
13817,6210
15549,9095
9980,14769
1496,15900
10172,20920
12249,17683
780,4614
18381,24728
6992,12374
4336,9884
902,34579
5209,7574
10690,20580
15679,5675
1811,16030
4429,829
7623,17664
3700,6220
11856,11974
8172,6845
3510,23792
936,9856
18693,27518
4935,26364
7137,28549
7162,11467
2214,13217
9273,4724
14075,9533
7377,13117
12733,53208
14786,11387
9303,6357
1796,11700
15657,10671
3831,12814
339,20714
14463,15739
9537,14205
6333,20216
18696,20419
3702,11129
7192,7233
4992,7304
99,11611
10303,5973
487,15910
6399,3730
736,13469
16093,3734
956,11121
18347,12108
17199,17623
11967,12112
15928,11127
13167,15483
14983,9309
18578,6796
5616,19720
10490,19146
7303,6258
13320,36884
4539,11016
17013,8124
1458,27746
6,1689
14013,5956
4266,14069
9385,5981
950,10674
12086,15586
3685,11790
11006,4276
2171,3198
5306,3871
2975,4453
12478,14087
4764,27901
1344,13600
13027,42465
12372,3752
3387,4959
8591,3188
11448,5572
18784,15890
6962,29895
5692,8085
12288,6446
16286,11427
8086,11600
8027,39904
4812,28631
16204,27883
12079,13961
16164,26934
15321,17255
7276,46489
9628,8743
6790,18867
17372,25021
16636,33581
12042,9569
14688,7907
16975,12682
16274,27320
8261,38091
9483,5823
6796,5940
12743,14807
15039,26406
9522,19605
17524,4600
17018,3662
18387,15667
18862,25884
2729,8921
14789,25638
669,13192
13852,3012
6604,19964
16109,11973
11620,16895
12652,30695
7678,14909
2608,7848
7128,10411
18651,15359
1,22873
14970,7218
2726,29230
10235,21349
11104,3150
15780,33279
3476,4724
11921,12253
5415,26823
1625,25415
16508,13821
16954,15611
10154,11491
7327,8997
16490,23937
14476,32434
4517,7950
13958,13117
10779,4862
6189,11707
10364,4185
15327,37065
13666,9633
10202,10142
6396,8712
1776,5706
9933,5460
19011,8113
4575,7330
2650,19854
11870,17928
17206,3876
16979,3386
5084,27272
19081,6175
13369,18839
17007,5711
10807,13821
16718,53901
15753,11520
10673,13280
273,21155
16888,53599
3296,30905
18753,7054
2435,30975
2920,6124
10494,3185
2284,7783
8174,30055
8532,2383
1577,20865
2247,7490
17391,6518
15243,6302
18523,12084
17074,10836
1206,17814
14686,5024
4095,30520
14773,8124
10667,7091
17949,4592
18240,5290
5350,15763
11497,17903
3706,13817
157,33501
12964,16102
8044,37534
3401,11381
17580,7235
334,15747
11848,18787
14409,21546
4282,11351
10320,11732
10159,8815
12180,4077
4486,28697
2893,29230
17904,30849
9997,30484
6116,15227
5999,18832
7041,22005
9397,8276
14213,27799
3828,6006
4561,27375
19188,51969
2826,8358
12924,8623
16917,14412
17293,3921
8441,21416
12457,5900
8356,22633
9672,15738
2583,29003
9120,99042
1631,8920
19116,2800
3270,11037
12301,15162
8698,13160
2433,8757
4101,22266
8543,6152
17680,3845
499,4741
2897,6192
6060,11238
2501,11977
171,44024
4218,9149
158,9241
5353,6170
7060,7463
16703,9913
5463,6260
12264,19694
18048,22019
17174,9972
17718,28847
18038,1304
18660,8011
9249,20707
92,3322
560,52662
1639,5851
14412,5847
3436,18896
14693,2218
16594,20381
17567,16447
10605,21044
17282,5540
13725,3918
3799,35860
6612,9176
7977,14310
1762,40121
6158,21741
14428,37147
1309,5802
4122,8096
11613,14736
12385,41961
19135,28800
775,7628
5366,7395
17760,51124
2655,7880
12436,15910
749,13324
11476,22923
4039,10479
9912,56273
6736,12214
11433,19854
1044,17160
7862,11851
5866,10423
13000,2921
2322,29048
18198,18095
9201,18903
7476,21805
16036,4043
12636,5775
12117,3391
6006,8653
12769,6166
3208,3891
8173,26308
4059,13224
14723,13889
12341,11743
5290,4351
7690,19415
9047,23080
2703,14879
15582,22779
10803,22229
2229,16190
2750,2601
14070,6510
7321,14503
10622,13751
3310,18979
15293,13587
15011,7745
8547,54312
18258,18452
3076,34457
17437,6126
12316,6996
11117,8932
129,7725
8,10412
15319,6248
7309,10779
16332,5274
14584,5993
14020,17656
13222,14069
17712,1479
8915,16676
7590,61246
10225,38323
47,41044
8191,11130
14586,13383
15289,16296
12687,7197
13093,65882
2135,19565
6223,21927
4702,38242
7572,7036
16973,17050
16706,12260
1340,8215
18849,18094
14240,10420
9750,3241
10750,7670
16492,9523
4428,14362
17497,1709
7735,6458
11413,15969
4783,13352
3478,54423
14634,14482
1345,38354
7634,16144
7800,23111
19173,7708
10864,13492
6059,31243
17564,3876
15524,7707
16877,4207
6733,22414
7368,3527
11852,10543
16262,12267
11675,4475
15684,27012
14281,25292
9514,3216
4736,11578
9696,44593
2947,10677
391,12067
2149,4175
1410,20319
8916,8004
12154,16397
8273,37421
7927,17185
11392,18421
5655,13896
15744,39985
14170,17374
4182,13775
9100,8330
15668,7566
10471,12386
9421,5891
2558,21437
7629,2401
16730,12501
10926,8499
2172,3847
1973,10783
15461,10084
12038,7683
15214,12932
14527,19573
4894,17368
2307,11395
10777,24657
17082,5111
15648,13906
3805,6710
17822,17406
10672,41172
6350,14620
6463,5442
3622,6552
883,15115
2698,3921
586,5429
2974,6878
19063,19980
9347,14721
10063,12928
1359,11134
18161,20209
3326,13817
5843,15040
14756,36583
15060,5540
16420,14174
12595,12285
10654,5187
159,34254
17400,25461
356,5729
7849,15391
17325,18357
12752,20874
11655,4656
7052,7930
3124,32689
2706,4506
5347,20621
17824,8169
5704,18257
12292,5916
18371,8384
6824,4793
14287,7294
2568,5803
12563,17831
4748,13821
3464,4564
7152,39416
16224,9821
5261,16425
11792,10897
18621,3065
9962,24338
15481,8425
2783,37839
16158,9923
2217,29175
9590,14868
12783,3565
6651,6974
7130,8856
1440,11732
17882,2764
1002,5783
15008,5544
16298,19798
14822,13151
17683,32356
3956,4420
13803,10412
14945,54991
19139,26396
3152,5973
4543,4612
7607,14930
15016,10257
566,5337
11469,44013
2474,12068
9183,29778
5468,2815
2331,11973
13989,11064
18101,3878
41,44660
11927,3986
10122,5342
12430,46315
15185,8495
442,11577
7522,24338
14550,11895
201,21364
3655,3163
15494,11184
16473,11533
1284,13023
19043,5036
2574,19934
11363,21356
1128,35578
6848,27549
15497,15521
2314,12051
4062,3475
5861,29138
10532,6203
6741,11094
8640,23112
7172,7795
8944,41304
3537,1784
12239,16128
8652,16141
1563,3602
10709,16819
7611,7847
11472,6962
4425,13958
12344,33237
6977,5343
13863,12289
763,12661
6038,44142
12393,11918
3527,14226
15054,17290
14305,10620
10453,35204
14182,16891
15413,94043
7748,12582
4853,7166
17833,8461
14042,10349
6628,26637
2469,916
11567,4352
15796,17270
12033,3953
509,36177
17210,18987
6951,16138
10802,19283
1497,11751
14017,20126
13394,14974
15790,10788
5736,8455
5905,41985
4711,7340
9512,3975
18584,16750
6929,14334
4917,10924
15303,37391
2457,8009
818,7450
1096,18459
6013,8663
11764,12517
8104,11864
8470,7602
15059,25636
11566,2747
18173,5533
17662,15879
10319,14092
18196,5415
1867,31951
9828,21196
16591,41663
3493,10033
10645,38015
12573,9815
15512,8841
10447,10491
15945,39610
7771,7619
3739,5935
551,14036
15212,3773
14817,5545
2356,24989
1985,17275
14668,2790
3778,7006
8900,14794
10331,42823
3848,13628
3457,22800
2477,8261
15806,8071
9984,3639
4630,14353
15465,8289
14400,11995
9296,4793
19014,40281
7595,29002
4532,13821
7176,2921
1278,18271
15843,10932
2742,25490
1255,8291
14866,2622
1621,12817
5434,21462
2662,6780
11348,38224
18363,32630
4066,5368
15426,29273
19015,5458
3345,13654
13825,33250
80,5335
3395,15754
15932,21006
11101,23937
11243,6518
2161,23274
14783,18118
18117,13603
8726,8448
13463,10533
11996,3483
2142,41395
9863,24825
16852,18839
17113,35461
4394,13616
12890,12965
4471,10894
17265,7502
16132,12015
10987,18684
7928,6427
16005,11852
11378,40869
6335,55243
6939,11563
5220,7273
5691,15393
9486,32098
5548,7726
17863,10740
1455,6412
10594,6358
16697,39580
3827,4352
2624,9920
7452,6746
9240,15578
6637,7463
2448,3010
16444,27939
17862,25540
17947,7174
6428,33569
5781,27070
17775,20214
12787,5994
15203,13887
6541,23090
5053,26818
2654,5973
17681,2162
9256,10672
6144,13419
8319,11482
3877,20611
4058,10381
8984,9926
7951,6978
3144,15682
16630,5145
7588,8270
18958,42229
17053,6218
16085,16440
19023,9920
19192,10428
3121,13641
580,21026
229,25415
11773,20113
15532,9176
17286,39554
12915,4235
12906,5902
3416,21427
14676,8633
79,3582
3320,13616
9710,40643
16060,21633
16712,10711
15715,11529
10141,6028
4448,3921
18996,5002
2459,21058
18737,7865
3780,11771
2748,13754
12357,18077
14065,3174
17128,11586
7277,25506
9815,7996
16647,4215
4495,14269
18617,42848
9175,17403
5308,34038
18415,5654
407,7174
17684,37435
15126,16642
7315,17263
14466,12572
13102,7238
7947,28824
18483,15512
3173,8289
13216,11152
17252,7275
8455,15840
607,6230
3504,4526
12449,24694
15068,16246
1399,18313
7890,34935
2240,16271
5208,18067
9678,25415
11986,31395
13218,1934
3150,9838
7017,15141
2682,7945
12377,5927
3969,2958
5661,5332
136,6732
1261,24331
15803,6339
18951,19897
2329,7726
12990,15859
10256,7642
2686,16777
13179,37422
13931,41982
7188,32326
569,21790
12697,12956
11855,14153
5490,10278
6901,13856
230,9571
968,5330
12149,11075
3924,13225
7083,1166
16834,4133
8601,15923
16359,16443
11507,6925
13629,10184
15626,21503
998,2758
7624,25710
16430,15549
9460,4836
6707,14853
1120,4012
4314,35160
9656,32602
5743,5537
10404,5261
7022,12690
890,3010
3500,12809
3201,6347
4611,14983
65,13868
10070,8110
12444,4918
6601,10534
17498,4058
13779,4667
15098,35608
16120,21050
8926,8938
185,12356
3327,13894
1487,21349
1319,14336
11418,14931
13994,11665
7000,13650
17499,12317
18309,11928
18413,5754
3434,21637
15620,31683
5990,8129
6231,6917
4577,12310
12530,8461
6356,16428
12857,12007
1426,24046
1419,4201
16450,5338
2719,25735
912,18728
18609,11535
1802,4061
2377,18232
14220,5070
564,3192
13041,12685
18515,6914
13965,9521
14912,8178
8841,9417
18063,17517
5503,3287
13984,46251
14536,21730
10434,9273
5442,6362
17828,8409
3598,25177
18721,9836
1547,2046
12380,17457
4821,22551
9455,10678
10024,7527
11920,61903
4533,5843
1277,16634
2074,21251
747,6595
14925,13285
8574,6060
6304,27545
17032,13600
1841,42010
17423,10936
10350,10319
9649,13270
8029,29670
5887,4412
6840,5066
8580,9243
9077,10001
11794,7783
10606,15529
14743,6668
3084,7490
8057,39217
2683,29306
4610,4967
1483,51403
9322,14554
13511,5169
10275,7988
16179,16584
6051,9120
1431,5649
9423,27105
3004,7701
8204,25396
7058,12264
7291,26961
8666,8824
13482,18043
5411,3403
12521,52091
18908,19250
10551,3120
5533,6702
10727,16321
18146,15946
8313,21255
6485,25609
7379,10266
1336,27593
16115,13657
2031,7581
17127,7461
6821,3930
1274,21946
12279,3615
5008,57358
6620,12521
14002,10703
6994,2687
2741,8165
2372,79821
5733,37844
8311,15657
6495,24473
10393,20940
1034,11320
16898,25433
14156,11171
12623,22946
7138,6107
13066,21592
3667,13127
17573,7930
8002,29613
501,38241
10157,10007
3637,22271
18249,13267
10169,21042
376,39782
4593,10661
10868,9653
9740,49797
1039,10732
4752,34254
3374,2601
7963,5508
13313,6291
6391,9133
196,2808
16195,10499
2239,19093
15588,13821
309,30991
9242,3882
1548,44660
8690,4657
12228,14870
8274,5317
19082,16544
528,15943
3671,5654
1947,11073
10996,18343
13269,3770
16227,9181
1982,5298
18403,11452
13875,11797
13126,3244
15435,3012
12845,3040
1659,14558
5197,6768
5206,2966
12867,35029
1670,13274
5618,15682
9114,36789
5333,7055
17203,24568
18279,5206
8939,19091
15132,6088
8755,64223
16256,6126
17840,11458
603,9737
638,10416
6600,22633
14748,4333
6169,5352
9330,7954
4302,8575
8112,35503
13158,9644
1989,9523
15355,8417
18622,26147
17733,53714
13315,5777
17422,3270
14068,18654
3511,8514
1467,33286
11422,22743
5571,39643
13680,13795
9384,11367
1377,10459
14233,16451
15747,21355
9282,3650
