id,Price
16414,57288
8119,62121
15548,73719
7084,78163
977,72448
2389,29819
8683,70158
5339,91156
13235,69840
13051,75316
17050,58310
8661,55551
1454,60862
13668,56276
16724,89260
10083,76905
6609,54550
11922,14081
13982,57675
10795,72699
2725,10212
11836,26898
18002,68283
19067,59918
18949,66646
16361,57672
8006,60812
11699,79415
8102,70153
6716,75615
7006,59275
5465,67708
12550,76383
12531,63687
10223,67472
10146,82923
18465,61774
16926,89956
5215,53368
15439,77922
11667,5
8093,62635
5340,55963
1658,64161
3795,71233
4301,59419
2843,69507
10938,64001
18326,71272
8513,5
5431,85728
4463,57652
310,64858
15447,74616
5314,73885
17022,32060
8394,5
6684,75812
9102,49132
9234,61293
7738,46918
18913,53099
10844,58781
12844,13781
15742,58039
18579,72759
5026,71942
14458,5
6115,65503
17348,42706
10373,71906
13850,98775
14057,71036
7605,35079
5510,25716
2087,76118
5929,58018
3051,73778
1286,59687
9668,62825
3432,57893
15317,64599
1546,74632
12222,57358
12039,71942
8756,70417
19232,59546
11653,75322
4354,34118
3560,40485
123,72645
3257,74600
18079,73830
5407,55784
14189,72679
982,54159
4680,9566
10737,55460
14711,40796
18098,61555
14501,56986
10634,58005
3591,62744
14455,89260
14681,65749
5027,55766
3485,57791
1893,60926
5894,57596
12148,46391
9861,55601
9821,36574
14313,30645
16916,51552
15395,43444
9554,69321
13980,78704
14227,72417
5319,46902
5752,4
15108,5
9398,56810
4624,44870
14869,69420
2485,54292
4466,54287
859,65437
18316,35754
17869,23759
1021,54877
14697,73986
4986,22971
8968,60589
4649,98119
10687,8614
16222,53602
4837,75152
6754,39949
5941,63445
10806,74383
1174,55858
11923,55592
4683,66984
9527,64136
14850,62078
1960,65845
430,5
4712,56414
11187,55319
14117,60288
7622,78841
14230,57112
9476,59972
6005,4248
14558,91571
15131,46373
15486,31610
2743,73390
2864,82818
2560,16567
4664,87680
15769,89260
15414,48003
14404,47665
7887,57137
986,55952
17511,58247
17659,89055
15093,20147
5449,58057
2210,43166
10974,36531
9528,1367
10878,71179
11532,18629
9445,64501
15546,56712
13952,41417
13479,48532
6027,40875
5994,66979
8344,72969
5480,58160
11100,24462
1086,96327
1518,60471
14062,60652
7107,64772
15542,58710
16775,75053
7143,27169
4395,64569
12259,69714
8435,60011
4239,65322
3960,63943
4272,34525
14143,64926
10095,58720
6787,79077
14904,57303
727,6
3375,72946
10162,20050
2617,59911
6837,75469
8969,59514
5194,5
5036,57748
1851,75691
2269,48632
8705,71721
785,55620
10970,55768
12838,59752
17993,75509
10007,98100
13354,60125
5192,57367
3660,73943
16368,55031
10755,61993
970,61972
15199,79669
7402,1276
10808,74210
18453,42815
7319,38801
17044,53899
1346,59494
11056,60843
1438,5
18838,66559
4761,61104
9788,62031
3632,54543
5524,74779
1335,88781
14787,59914
9700,68293
3467,66063
17190,64473
14644,74219
12087,56383
11484,4
9914,55129
15245,9087
14811,63578
6500,37337
1415,53033
15374,38072
375,61857
14643,78725
4909,34141
3600,38093
2491,45943
3376,74928
9926,66821
3608,60391
12642,69577
1151,61130
178,86477
13967,53778
7603,73023
8481,72136
10370,71645
3083,73986
18374,59845
15101,70961
12876,56844
16063,4
15680,58720
9934,58438
10787,70521
7820,74034
15136,58544
2543,53249
1508,52613
14541,58983
8740,61491
2567,70394
177,60407
17382,60132
4642,62333
18662,61300
18975,59325
10496,70148
11337,72597
15480,64483
18188,59901
3139,60703
11579,59952
6527,18058
10850,61312
12326,56423
9326,79200
15798,6
11589,45222
11212,68457
2652,58535
10221,93678
17830,72771
4348,78225
11950,57890
15750,86014
16761,90509
2596,66673
13125,73308
2610,56900
17478,73746
14232,42921
9594,63571
18263,72873
5146,78163
10677,54800
830,61668
3988,57573
330,60812
6311,60839
11880,70712
8015,4
11254,46302
17299,68919
14370,82582
19179,73787
18534,60545
8220,57538
11911,91156
3958,73831
17631,71930
11942,35847
16976,59183
5358,51081
18378,74210
2249,56932
12488,70863
13713,71882
2126,73986
6019,5
16362,73680
18599,74283
15119,59021
19056,78796
10877,65797
12350,69985
14046,73986
15347,64096
1253,73760
14045,76596
654,30763
11462,59679
4845,65099
1863,63974
9274,23495
7185,53882
8898,61092
8026,64242
10071,52443
17138,62651
2870,61500
6533,60615
16541,45032
5551,65163
15010,53447
14341,4
1810,16374
14116,65437
10706,75098
4942,54412
9836,57246
2119,58469
14714,74210
17318,72581
1664,41476
14719,94444
11147,58084
5049,36528
4382,68644
18350,57329
5787,61700
783,26948
4298,88477
13344,37944
6373,78046
7144,58637
3899,66746
9975,63576
5984,62424
6677,28514
995,57001
15728,54422
8397,62395
3163,40743
9595,55151
16180,4
7991,14684
5629,63577
1632,66883
12559,41557
824,57144
18189,69585
18536,56239
13380,59027
7292,52193
1304,63365
10233,43682
604,33524
3791,77153
17314,38449
4769,30675
18243,74600
17927,55023
16105,69985
10525,54240
4926,55843
10418,60212
17932,64837
6125,64708
12335,63475
7009,71377
1175,77901
9552,74798
17345,92781
5600,70082
9511,71159
18812,45529
1291,78361
1371,5
3252,71148
9536,75750
6493,72952
14319,77798
9148,88660
18946,78142
12115,56716
2177,37110
5680,41149
6813,6
11734,62842
11013,4
15170,54600
4012,42798
18690,74703
17120,66241
12717,57913
3393,78997
15793,51176
2649,87748
13587,76596
3873,63895
16641,65770
15167,68736
10704,56412
13469,82318
16568,17520
549,72194
10183,73982
4437,53799
12936,58663
10656,75084
6880,28703
8427,58128
9204,80240
6913,44932
2839,54293
6964,61259
13381,62552
14782,54592
7939,58496
4538,60629
10032,68226
17548,53368
4621,66975
19101,11729
4107,5
2162,76098
5363,65104
9036,29891
6140,7064
7326,56944
6295,37128
4586,98100
14747,55585
14026,65013
11592,79934
2971,70947
12698,78891
9060,51739
1598,62699
14185,79739
2641,72199
8340,20375
15418,53123
5474,56819
1173,55130
13294,54415
12711,43357
4369,71942
18511,15560
7268,61494
10902,60938
17272,32793
1442,85492
337,18459
2324,72865
4961,73495
19154,73026
3601,59643
11135,70544
19163,57211
12648,89172
13297,58505
3029,54607
17035,60539
17814,65520
15264,54154
1245,56879
7489,55924
5806,56012
5860,88373
7332,71324
15912,59642
4530,77522
3605,4
15840,57086
15176,68636
2837,58596
6580,72333
3210,53796
7311,59857
5784,63136
18204,61169
7417,62385
11706,68449
2577,71304
2766,58714
7893,63435
3351,70153
5808,58860
9918,61347
3834,61304
10849,71973
6522,61808
17457,57620
17248,61425
5952,72232
15690,87757
7637,42797
690,52071
9620,88660
6519,51577
10312,79513
1383,38749
5515,58447
12634,74440
13490,61321
18645,20110
5998,70897
6361,70740
13455,58785
7350,56851
13123,51179
5187,74600
1724,64456
15808,81207
5082,14716
4359,57577
10297,70320
3651,78438
15601,14792
9775,59123
6858,72277
12414,55193
15704,71724
15150,57198
2424,54646
15942,5
9748,73980
6025,55236
9135,65726
253,61433
15172,75691
7737,52653
16415,75307
11912,5
122,4
810,79002
15754,57777
13330,65508
16524,65085
5437,61040
18591,58619
14853,65421
5247,73483
7406,36908
5657,71736
7288,71491
863,56549
2937,22221
10343,41838
18092,53483
2887,61166
18961,62725
15500,64317
5650,1061
3179,22301
8251,59876
7479,40457
10515,78492
3716,71383
10510,11582
15956,45919
18971,67629
7126,48815
9787,72128
12094,65248
14249,57623
15236,70999
13327,58039
6382,63152
18871,71563
2336,78361
4194,58644
6099,57720
3740,73026
4356,58464
5014,62077
8748,58620
9259,91929
13795,4
11908,74155
11527,5
8815,71994
9916,7509
1491,83025
16632,74950
11713,53940
8611,69131
5427,58039
9436,63367
7224,61812
10715,73466
9,74103
3417,8886
3431,65828
1299,39904
9643,5
15444,42527
11133,89034
15879,76619
11253,61696
15383,73508
13555,74418
10774,5
12465,59854
15606,61336
18876,73943
17852,42296
10543,65880
11887,47083
17579,4
3206,64495
10123,61199
18268,80007
813,59702
18495,58725
6310,72639
13172,19668
11204,69469
5156,55583
13408,46993
9965,60812
4963,79038
14085,70205
19224,34135
11053,70906
10794,64702
12122,74779
16270,74633
3054,52009
7239,44097
6681,12182
13265,18657
10731,53146
17338,10404
6789,57785
205,28543
6940,57971
10030,80536
217,56763
10824,58102
16772,72645
748,73308
1818,54996
12575,21038
10423,23693
18015,77901
13817,72865
15549,57467
9980,62785
1496,74210
10172,61832
12249,85400
780,69420
18381,63999
6992,65962
4336,52982
902,80277
5209,65821
10690,29329
15679,8609
1811,74210
4429,57776
7623,63725
3700,68265
11856,57897
8172,16833
3510,29131
936,63945
18693,56982
4935,88990
7137,59799
7162,54800
2214,59594
9273,65437
14075,57549
7377,15354
12733,18911
14786,57279
9303,62138
1796,59893
15657,19620
3831,55593
339,53336
14463,20461
9537,58495
6333,65398
18696,73653
3702,54121
7192,65017
4992,61103
99,57893
10303,63943
487,77239
6399,59320
736,54707
16093,61263
956,5865
18347,73986
17199,51751
11967,58451
15928,58835
13167,65168
14983,60049
18578,72197
5616,74600
10490,70351
7303,50790
13320,94369
4539,56600
17013,4
1458,71017
6,57776
14013,65031
4266,34525
9385,57384
950,64002
12086,63277
3685,55648
11006,44822
2171,57567
5306,63168
2975,66911
12478,44655
4764,78764
1344,70250
13027,28119
12372,64620
3387,70863
8591,72534
11448,60491
18784,73279
6962,74936
5692,78309
12288,9118
16286,38739
8086,55298
8027,78356
4812,61744
16204,54225
12079,38604
16164,78888
15321,62224
7276,1362
9628,65193
6790,59486
17372,61749
16636,29910
12042,64108
14688,72123
16975,54257
16274,78029
8261,56647
9483,38697
6796,4
12743,76743
15039,56852
9522,53578
17524,73212
17018,77457
18387,62480
18862,78704
2729,67671
14789,64630
669,57730
13852,56767
6604,60295
16109,57425
11620,49363
12652,47157
7678,74554
2608,12302
7128,55853
18651,58124
1,73763
14970,70433
2726,98119
10235,58826
11104,5
15780,79710
3476,65437
11921,62909
5415,65194
1625,90321
16508,79000
16954,61922
10154,54542
7327,72323
16490,78922
14476,39600
4517,5
13958,72266
10779,78339
6189,40003
10364,72299
15327,74122
13666,73047
10202,57802
6396,55907
1776,51464
9933,61869
19011,34334
4575,64793
2650,92314
11870,73932
17206,59709
16979,74418
5084,77492
19081,60896
13369,74347
17007,63299
10807,79000
16718,97241
15753,57451
10673,64010
273,56010
16888,21448
3296,80250
18753,27762
2435,5
2920,61973
10494,72125
2284,65213
8174,58092
8532,57109
1577,19214
2247,70904
17391,9444
15243,61058
18523,5316
17074,5
1206,86866
14686,13553
4095,13539
14773,63996
10667,55025
17949,60950
18240,5
5350,63637
11497,59220
3706,73986
157,25259
12964,53899
8044,79425
3401,55958
17580,13133
334,30408
11848,1144
14409,69157
4282,44369
10320,1112
10159,54177
12180,72617
4486,64928
2893,98119
17904,89997
9997,88644
6116,58924
5999,57847
7041,58583
9397,70306
14213,67507
3828,62170
4561,78563
19188,65375
2826,58942
12924,64241
16917,59061
17293,75071
8441,73753
12457,42599
8356,72521
9672,64070
2583,71456
9120,26732
1631,46589
19116,74808
3270,42700
12301,48861
8698,73508
2433,79739
4101,60910
8543,5
17680,52711
499,76112
2897,60504
6060,65884
2501,73308
171,8273
4218,6
158,54734
5353,5
7060,72517
16703,53508
5463,61697
12264,63878
18048,56866
17174,62949
17718,76073
18038,60431
18660,4
9249,74779
92,64678
560,5
1639,61622
14412,64969
3436,63245
14693,74703
16594,65312
17567,41632
10605,72083
17282,63699
13725,1241
3799,36066
6612,77901
7977,39219
1762,46565
6158,72533
14428,79814
1309,60055
4122,62856
11613,70047
12385,67941
19135,63078
775,62736
5366,71001
17760,86448
2655,57844
12436,77239
749,52836
11476,65540
4039,57858
9912,44729
6736,56597
11433,92314
1044,36172
7862,68687
5866,56472
13000,78050
2322,25212
18198,76298
9201,44932
7476,75787
16036,29835
12636,60589
12117,78842
6006,63726
12769,57446
3208,5
8173,69407
4059,69465
14723,53350
12341,63286
5290,1276
7690,86976
9047,69401
2703,58146
15582,70875
10803,34519
2229,64480
2750,82194
14070,75053
7321,62550
10622,69507
3310,1313
15293,64017
15011,63210
8547,58831
18258,9836
3076,70485
17437,95584
12316,61510
11117,56597
129,61779
8,79077
15319,60825
7309,60374
16332,63392
14584,64683
14020,62982
13222,34525
17712,71922
8915,73894
7590,60760
10225,73897
47,71635
8191,54009
14586,77131
15289,72689
12687,66225
13093,5
2135,59068
6223,47505
4702,78578
7572,64033
16973,64179
16706,52809
1340,1322
18849,54440
14240,82329
9750,57311
10750,66444
16492,52588
4428,34822
17497,57184
7735,58140
11413,83775
4783,58070
3478,19744
14634,49669
1345,72502
7634,48640
7800,72337
19173,61289
10864,77999
6059,68955
17564,72609
15524,55664
16877,64636
6733,63658
7368,62095
11852,58523
16262,55919
11675,58875
15684,78433
14281,80000
9514,24790
4736,12944
9696,66477
2947,56765
391,60817
2149,99073
1410,74779
8916,64058
12154,61312
8273,46746
7927,64411
11392,65035
5655,59280
15744,73081
14170,63593
4182,82283
9100,57587
15668,15401
10471,53032
9421,57577
2558,37176
7629,69826
16730,63108
10926,55815
2172,11499
1973,70244
15461,79569
12038,6733
15214,60405
14527,55464
4894,68722
2307,94467
10777,7448
17082,60503
15648,50807
3805,58250
17822,62194
10672,57775
6350,56767
6463,60327
3622,13408
883,34919
2698,75071
586,36055
2974,57062
19063,58416
9347,92781
10063,69533
1359,86911
18161,78877
3326,73986
5843,54240
14756,89055
15060,56960
16420,49478
12595,72424
10654,56032
159,19394
17400,52568
356,57831
7849,58527
17325,38043
12752,97025
11655,57873
7052,79124
3124,26957
2706,65690
5347,55784
17824,82818
5704,39804
12292,78880
18371,70960
6824,9056
14287,86595
2568,61153
12563,55622
4748,79000
3464,73244
7152,73622
16224,54494
5261,74210
11792,5
18621,57844
9962,48196
15481,57551
2783,88653
16158,55341
2217,78580
9590,59438
12783,67411
6651,56699
7130,54308
1440,1112
17882,63240
1002,57272
15008,71379
16298,4
14822,41623
17683,79515
3956,57708
13803,79077
14945,6
19139,78704
3152,63943
4543,4
7607,87377
15016,54651
566,51162
11469,53107
2474,58686
9183,58364
5468,65507
2331,55110
13989,55264
18101,44224
41,56522
11927,5
10122,50721
12430,16112
15185,56051
442,54199
7522,62914
14550,54097
201,76749
3655,94700
15494,76482
16473,58830
1284,58428
19043,5
2574,74600
11363,59765
1128,90666
6848,24816
15497,58525
2314,34401
4062,5
5861,74539
10532,61259
6741,53884
8640,31272
7172,67145
8944,49606
3537,63720
12239,74210
8652,59360
1563,76596
10709,62029
7611,62942
11472,61802
4425,57880
12344,71331
6977,45038
13863,76230
763,62936
6038,59494
12393,48994
3527,53417
15054,21226
14305,46351
10453,74395
14182,64019
15413,8610
7748,44816
4853,55256
17833,88781
14042,57580
6628,35610
2469,57211
11567,2985
15796,77912
12033,57508
509,78938
17210,4
6951,59512
10802,58902
1497,57345
14017,11829
13394,100435
15790,61657
5736,59115
5905,75528
4711,6
9512,98100
18584,50668
6929,42848
4917,55700
15303,23116
2457,71738
818,72247
1096,64256
6013,54722
11764,66549
8104,39204
8470,42002
15059,58219
11566,78841
18173,88232
17662,55170
10319,58980
18196,73943
1867,71241
9828,65378
16591,69213
3493,10893
10645,63450
12573,64471
15512,6
10447,68968
15945,46133
7771,71595
3739,63665
551,58513
15212,1229
14817,74131
2356,72928
1985,72330
14668,77921
3778,57757
8900,44127
10331,74388
3848,55828
3457,92890
2477,63693
15806,56562
9984,80807
4630,58436
15465,77583
14400,57362
9296,9056
19014,73734
7595,22958
4532,79000
7176,78050
1278,17030
15843,54978
2742,65785
1255,71265
14866,60170
1621,58633
5434,42603
2662,64951
11348,71972
18363,88716
4066,98573
15426,76426
19015,5427
3345,68597
13825,55834
80,73483
3395,57445
15932,45505
11101,78922
11243,13404
2161,63260
14783,63880
18117,57486
8726,54940
13463,55685
11996,33115
2142,77046
9863,55662
16852,78596
17113,45366
4394,73986
12890,59673
4471,72491
17265,50969
16132,55070
10987,74734
7928,86453
16005,73986
11378,69830
6335,91088
6939,61465
5220,56437
5691,59476
9486,34410
5548,71075
17863,56969
1455,72877
10594,82043
16697,73706
3827,66022
2624,65463
7452,62594
9240,57792
6637,72517
2448,38472
16444,59549
17862,55476
17947,28156
6428,59935
5781,68221
17775,61892
12787,60948
15203,68483
6541,35377
5053,5
2654,63943
17681,74750
9256,53980
6144,56710
8319,12707
3877,73753
4058,58453
8984,56192
7951,60394
3144,43339
16630,74344
7588,17074
18958,66156
17053,67481
16085,51553
19023,54184
19192,56686
3121,57939
580,66523
229,90321
11773,51297
15532,77901
17286,51804
12915,4
12906,58966
3416,43682
14676,46050
79,62736
3320,73986
9710,80652
16060,72886
16712,57471
15715,64385
10141,5
4448,75071
18996,73111
2459,74779
18737,79200
3780,25398
2748,39005
12357,63514
14065,4
17128,57331
7277,16374
9815,74877
16647,8487
4495,58761
18617,26219
9175,62912
5308,17111
18415,85777
407,28156
17684,48465
15126,74347
7315,58004
14466,74126
13102,1001
7947,9912
18483,90509
3173,77583
13216,69625
17252,59445
8455,74270
607,72170
3504,61579
12449,57706
15068,57500
1399,53274
7890,23165
2240,59819
5208,58569
9678,90321
11986,72664
13218,63302
3150,57248
7017,46779
2682,56371
12377,74819
3969,4
5661,5
136,64325
1261,73910
15803,64563
18951,78094
2329,71075
12990,60493
10256,9500
2686,62639
13179,48335
13931,38279
7188,58126
569,89403
12697,57345
11855,65994
5490,55588
6901,63487
230,39901
968,65336
12149,65152
3924,54214
7083,91156
16834,61421
8601,42220
16359,60553
11507,60316
13629,57099
15626,5
998,5
7624,72841
16430,62373
9460,72303
6707,49715
1120,57785
4314,7993
9656,42896
5743,83025
10404,62125
7022,57168
890,38472
3500,57443
3201,60675
4611,55193
65,73986
10070,5
12444,61656
6601,55069
17498,57928
13779,61289
15098,76978
16120,71380
8926,39356
185,68860
3327,58427
1487,46975
1319,59309
11418,79975
13994,67217
7000,67509
17499,59621
18309,76632
18413,1297
3434,93787
15620,87882
5990,54715
6231,77547
4577,58847
12530,88781
6356,65393
12857,62688
1426,71325
1419,61707
16450,71724
2719,88876
912,13149
18609,54458
1802,75427
2377,59567
14220,1297
564,58984
13041,47094
18515,1226
13965,67121
14912,65690
8841,70781
18063,74600
5503,74806
13984,36677
14536,44931
10434,62616
5442,57377
17828,63889
3598,41471
18721,54444
1547,64271
12380,74347
4821,55880
9455,57612
10024,57394
11920,983
4533,60353
1277,11224
2074,64786
747,93344
14925,58376
8574,73170
6304,63622
17032,70250
1841,46791
17423,57501
10350,5
9649,73986
8029,71079
5887,78361
6840,5
8580,54345
9077,17752
11794,65213
10606,58438
14743,66378
3084,70904
8057,66786
2683,70301
4610,4
1483,6743
9322,33538
13511,10518
10275,61799
16179,43484
6051,63503
1431,6
9423,72542
3004,46290
8204,62757
7058,59870
7291,43164
8666,58683
13482,57818
5411,1228
12521,18265
18908,66197
10551,87920
5533,59250
10727,55968
18146,58597
8313,60793
6485,63008
7379,61550
1336,63528
16115,58311
2031,65569
17127,61338
6821,62211
1274,49595
12279,71821
5008,14560
6620,89672
14002,5
6994,7258
2741,64445
2372,21462
5733,1063
8311,56497
6495,76819
10393,90626
1034,54713
16898,72430
14156,57055
12623,62718
7138,60812
13066,90253
3667,52595
17573,79124
8002,57902
501,37444
10157,79272
3637,73170
18249,73508
10169,58477
376,65801
4593,55289
10868,63576
9740,87926
1039,64847
4752,19394
3374,82194
7963,25383
13313,69985
6391,64831
196,67609
16195,57038
2239,16473
15588,79000
309,55880
9242,4
1548,56522
8690,5
12228,60712
8274,86693
19082,65474
528,42162
3671,85777
1947,55126
10996,61583
13269,67113
16227,56949
1982,64032
18403,56371
13875,70332
13126,58317
15435,56767
12845,82318
1659,59089
5197,71721
5206,72604
12867,20898
1670,60648
5618,23610
9114,95683
5333,57241
17203,57258
18279,70596
8939,72097
15132,73495
8755,99286
16256,95584
17840,54120
603,65520
638,90666
6600,45793
14748,4
6169,73853
9330,61567
4302,54460
8112,47658
13158,67380
1989,92199
15355,70367
18622,70161
17733,27504
13315,71522
17422,93160
14068,55263
3511,55478
1467,33717
11422,55150
5571,46012
13680,56839
9384,40577
1377,57950
14233,44019
15747,70740
9282,62088
9540,4
15357,60510
3845,72865
8146,63163
7184,57054
16023,56319
6464,98119
2270,63805
4637,5963
17642,62787
10969,57551
8960,74600
17888,57596
5871,22005
